name,age,gender,occupation,marital_status,education_level,annual_income,residential_location,vehicle_make,vehicle_age,engine_size,mileage_driven_annually,accident_history,traffic_violations,claims_history,license_duration,risk
GUMZC,34,M,Retired,Divorced,Master,65000,Suburban,Honda,2,2.5,9000,2,2,2,3,Medium
QVYUC,63,F,Teacher,Widowed,Bachelor,95000,Rural,Honda,10,1.5,17000,1,2,1,34,Medium
MYWPY,62,F,Lawyer,Widowed,PhD,140000,Rural,Ford,5,3.5,17000,0,1,2,6,Medium
JBISA,39,F,Artist,Divorced,PhD,120000,Rural,Audi,10,3.0,7000,0,1,0,3,Low
NCSCL,57,M,Student,Widowed,None,25000,Suburban,Chevrolet,2,4.0,5000,3,3,0,26,Low
PFKOX,36,M,Teacher,Single,PhD,60000,Urban,Nissan,10,3.0,10000,3,1,0,6,Low
NLCRJ,65,F,Student,Married,Master,130000,Urban,BMW,14,2.5,16000,2,4,1,19,Low
IYCXH,44,F,Retired,Married,None,140000,Rural,Toyota,2,3.0,6000,2,2,1,9,Low
NNBIM,18,F,Teacher,Single,Bachelor,55000,Rural,Honda,9,2.5,18000,2,2,0,14,Medium
HMETF,68,M,Retired,Single,Bachelor,55000,Rural,Honda,3,2.0,15000,3,3,1,28,Low
EALON,44,M,Teacher,Married,Bachelor,100000,Suburban,BMW,14,3.0,19000,0,2,0,9,Medium
QYYHI,66,F,Architect,Divorced,PhD,130000,Urban,Nissan,4,3.0,5000,1,3,2,30,High
IPCNS,30,F,Artist,Divorced,Master,100000,Suburban,Mercedes,13,3.5,17000,0,2,1,1,Low
AEHVH,35,M,Artist,Single,PhD,25000,Urban,Honda,11,2.5,8000,3,1,2,38,Medium
EVBNR,18,M,Architect,Divorced,PhD,105000,Rural,Audi,6,2.5,5000,0,4,1,38,Medium
NQCAV,30,F,Teacher,Married,PhD,105000,Rural,Chevrolet,14,3.5,14000,1,2,1,26,High
ZRQXS,25,F,Manager,Divorced,Master,20000,Suburban,Ford,3,3.0,9000,1,2,2,4,Low
XESVV,34,F,Artist,Divorced,None,100000,Urban,Tesla,12,3.0,9000,3,2,0,26,Low
OUMEL,52,F,Retired,Single,PhD,90000,Suburban,Tesla,11,3.5,10000,0,2,2,24,Medium
IBIAZ,65,M,Architect,Widowed,None,65000,Urban,Ford,11,2.5,11000,3,0,0,21,Medium
GNQMX,38,M,Student,Single,Bachelor,45000,Urban,Mercedes,10,2.5,16000,1,0,1,34,Medium
XDSGP,69,F,Lawyer,Single,Master,65000,Urban,Chevrolet,11,3.5,9000,0,2,0,21,Low
GPENG,66,M,Engineer,Single,None,145000,Suburban,Nissan,14,2.0,5000,2,0,3,2,Low
TCBTB,60,M,Doctor,Married,Master,60000,Urban,Mercedes,2,3.0,11000,2,2,1,20,Low
TBXAT,32,M,Artist,Divorced,Bachelor,60000,Urban,Ford,2,4.0,12000,3,1,0,16,Low
CLFIZ,56,F,Teacher,Married,PhD,40000,Urban,Tesla,8,2.0,12000,2,3,3,12,Medium
LNQEC,41,F,Manager,Single,Master,80000,Rural,Toyota,5,3.5,15000,1,2,1,27,Low
IQWBA,54,M,Lawyer,Widowed,Bachelor,120000,Suburban,Nissan,2,3.0,5000,3,0,1,3,Low
LJIPN,28,M,Teacher,Divorced,Bachelor,55000,Urban,Chevrolet,2,4.0,13000,2,4,1,29,Low
BFJPN,69,F,Architect,Divorced,PhD,70000,Urban,Tesla,9,2.0,18000,2,0,1,27,Low
PEOFF,65,M,Engineer,Married,Bachelor,45000,Rural,Chevrolet,14,4.0,17000,1,3,1,28,Low
QMVVL,51,F,Manager,Married,Master,65000,Rural,Nissan,9,3.0,12000,1,0,3,1,Low
INZTD,54,M,Lawyer,Divorced,Master,55000,Rural,Toyota,14,1.5,17000,0,2,1,11,Medium
QQDLW,36,M,Architect,Single,PhD,125000,Urban,Tesla,13,4.0,13000,3,4,0,8,Low
ENZAP,33,M,Engineer,Single,Master,55000,Rural,BMW,6,2.5,15000,1,1,3,34,Low
WUFIK,40,F,Lawyer,Married,Master,40000,Rural,Tesla,4,2.5,18000,1,4,3,6,Low
VPZIX,50,M,Manager,Single,Master,135000,Suburban,Audi,10,1.5,13000,0,4,2,4,Medium
QRIIZ,33,M,Doctor,Divorced,Master,145000,Urban,Honda,10,3.0,8000,2,3,1,17,Low
LYVVI,31,F,Teacher,Married,Bachelor,120000,Suburban,BMW,7,1.5,16000,0,4,3,17,Low
OEGOP,38,M,Retired,Married,Master,120000,Rural,Honda,4,4.0,14000,1,0,1,21,Medium
SVKZT,35,F,Artist,Divorced,PhD,125000,Urban,Tesla,7,2.5,8000,1,4,3,21,Medium
UCYMH,43,M,Architect,Widowed,Bachelor,125000,Urban,Honda,12,4.0,8000,0,1,3,37,Low
LXPMO,61,F,Architect,Widowed,Bachelor,90000,Suburban,Chevrolet,13,3.0,14000,3,0,3,24,Low
TYOJN,55,F,Engineer,Single,Master,25000,Urban,Ford,7,3.0,10000,1,4,0,39,Medium
QHDGM,25,M,Manager,Single,PhD,130000,Suburban,Tesla,9,3.5,12000,1,0,3,23,Low
BKYHA,39,F,Doctor,Single,Master,50000,Rural,Nissan,14,2.0,7000,2,0,1,1,Medium
UBSFC,39,M,Manager,Widowed,Master,35000,Urban,Chevrolet,10,1.5,14000,3,4,2,17,Medium
QNOPR,67,M,Architect,Married,Master,25000,Rural,Mercedes,4,4.0,8000,3,3,0,9,High
EGFEY,28,F,Retired,Married,Master,45000,Rural,Honda,6,2.0,5000,2,1,2,5,Medium
CVVBK,45,F,Lawyer,Single,Master,80000,Suburban,Ford,1,2.0,10000,2,2,3,9,High
ZWACC,26,F,Artist,Divorced,Master,75000,Urban,Mercedes,13,2.0,18000,2,4,2,38,Low
MIHRL,59,F,Engineer,Single,None,125000,Urban,Mercedes,4,3.5,8000,0,2,1,31,Low
TWKXR,19,F,Student,Divorced,Master,85000,Urban,Chevrolet,13,3.5,17000,0,4,0,22,Medium
MUILI,51,M,Engineer,Divorced,Bachelor,40000,Rural,Nissan,1,2.5,11000,1,3,3,37,Low
YFYVN,33,M,Teacher,Single,Master,80000,Urban,Honda,6,1.5,5000,1,3,2,13,Low
GPUNV,39,M,Manager,Widowed,Bachelor,125000,Urban,Tesla,8,4.0,15000,2,0,0,33,Low
VMTUH,64,F,Architect,Single,None,50000,Rural,Ford,14,3.0,7000,1,1,1,24,Low
JURDN,34,F,Artist,Widowed,PhD,145000,Rural,Ford,12,3.0,9000,2,0,3,29,High
ALRTU,33,M,Retired,Married,PhD,30000,Suburban,Mercedes,1,1.5,13000,3,3,1,10,Low
FYQFI,40,F,Architect,Divorced,Master,65000,Rural,Mercedes,6,2.0,9000,1,3,1,10,Medium
UQRLY,48,M,Doctor,Divorced,Master,145000,Rural,Mercedes,10,3.5,11000,3,1,2,9,Low
MLFHW,28,M,Student,Single,PhD,65000,Urban,Audi,5,2.5,16000,1,3,0,12,Low
FDMDB,24,M,Teacher,Married,Master,60000,Urban,Tesla,10,3.0,15000,1,0,0,32,Medium
BMUXQ,30,M,Student,Widowed,Master,35000,Rural,Chevrolet,6,3.0,12000,0,2,2,25,Medium
GIGKL,60,M,Artist,Widowed,Master,120000,Rural,Nissan,1,2.0,18000,3,0,0,37,Low
WGKJH,64,F,Student,Divorced,None,135000,Urban,Tesla,9,3.0,11000,2,1,1,8,Medium
PHRGF,52,M,Manager,Widowed,PhD,20000,Rural,Nissan,7,2.5,11000,2,2,1,29,Low
HHQXX,20,M,Manager,Widowed,Master,115000,Rural,Tesla,8,2.5,18000,1,4,1,33,High
EGVAF,55,M,Engineer,Divorced,Master,35000,Suburban,Ford,8,3.5,14000,2,1,0,16,High
DJIZT,45,M,Architect,Married,Master,40000,Urban,Ford,11,2.5,17000,2,3,2,2,Low
WAETB,50,M,Lawyer,Widowed,Master,20000,Urban,Toyota,1,1.5,6000,1,3,0,14,Low
WKUYO,42,F,Teacher,Married,Master,60000,Urban,Nissan,14,4.0,15000,1,2,2,12,Low
FHHLI,68,F,Manager,Widowed,Bachelor,145000,Suburban,Honda,4,4.0,19000,2,4,3,32,High
IHZEE,43,F,Retired,Divorced,Bachelor,85000,Urban,BMW,10,2.0,13000,0,2,0,30,Low
IZAKE,66,M,Teacher,Married,PhD,85000,Suburban,BMW,12,2.0,13000,1,2,0,22,Low
BGXZJ,43,M,Student,Single,Master,70000,Urban,Tesla,13,4.0,9000,3,3,3,31,Medium
JCPET,65,M,Artist,Divorced,Master,110000,Urban,Audi,11,3.0,8000,2,4,0,31,Medium
TDDPB,59,M,Manager,Widowed,Master,70000,Suburban,Mercedes,2,4.0,6000,3,2,3,6,High
JLHOH,39,M,Student,Widowed,Master,65000,Suburban,Tesla,5,1.5,19000,2,3,2,20,High
FRMPN,64,F,Teacher,Divorced,Bachelor,85000,Urban,Honda,11,2.5,14000,2,4,0,30,Low
UXBFK,30,F,Retired,Widowed,Master,35000,Urban,Honda,10,2.0,16000,2,2,0,12,Medium
IWRWD,25,M,Student,Divorced,None,100000,Rural,Mercedes,5,3.0,17000,0,3,1,28,High
GKGQA,30,F,Doctor,Divorced,Master,105000,Urban,Ford,1,3.0,17000,0,0,1,30,Low
TWOOB,51,F,Artist,Single,None,105000,Urban,BMW,14,1.5,5000,1,1,3,20,Medium
ZLGFB,55,M,Artist,Married,Master,115000,Urban,Ford,8,3.5,12000,0,1,3,20,Low
AYCWY,35,F,Engineer,Widowed,PhD,105000,Suburban,Nissan,6,2.5,14000,0,2,3,15,Low
YHGIY,48,M,Artist,Widowed,PhD,60000,Rural,Nissan,3,4.0,11000,2,4,2,22,Low
JFWDO,44,F,Architect,Single,Master,75000,Urban,Ford,8,3.0,12000,0,4,3,3,Low
FANEV,42,M,Student,Widowed,Bachelor,115000,Urban,Chevrolet,3,3.5,17000,1,2,2,7,Medium
WBGFQ,65,F,Retired,Widowed,Bachelor,65000,Suburban,Tesla,4,1.5,16000,1,1,0,30,Low
XVEAU,25,M,Student,Divorced,PhD,125000,Urban,Honda,7,2.0,12000,1,3,3,4,Low
LZJLM,54,F,Artist,Married,Master,50000,Rural,Honda,12,4.0,18000,2,2,0,1,Low
AEMVL,22,F,Lawyer,Widowed,Bachelor,80000,Rural,Nissan,5,4.0,19000,0,0,3,20,High
AZKMW,29,F,Manager,Married,None,120000,Suburban,Chevrolet,3,3.5,10000,2,3,2,36,Low
RKLCY,64,F,Lawyer,Single,Bachelor,60000,Suburban,Ford,1,2.0,18000,2,1,0,7,Low
NLCKG,29,F,Teacher,Widowed,None,20000,Urban,Ford,11,3.5,5000,2,2,1,7,Medium
SETOH,30,F,Lawyer,Widowed,Master,110000,Suburban,Nissan,2,4.0,17000,3,3,0,10,Low
VIXGC,62,F,Doctor,Divorced,Master,25000,Suburban,Audi,13,1.5,8000,2,4,2,24,Low
ERYUJ,41,F,Architect,Single,Bachelor,140000,Urban,Honda,9,4.0,15000,3,4,1,21,Low
IUZBV,22,M,Architect,Married,Master,20000,Rural,Audi,5,2.0,5000,1,3,0,32,Low
DZCEH,24,F,Student,Divorced,PhD,95000,Urban,Audi,12,2.5,18000,0,0,3,13,High
GVYYE,52,M,Student,Single,Master,115000,Urban,Tesla,14,3.5,19000,1,2,3,2,Low
RGUHR,24,M,Doctor,Widowed,None,120000,Urban,Ford,14,2.0,5000,3,1,1,28,Low
HRREH,61,F,Doctor,Married,Bachelor,115000,Urban,Mercedes,11,4.0,14000,3,3,1,37,Medium
QQUIG,68,M,Student,Widowed,Master,60000,Suburban,Toyota,5,2.5,9000,3,1,1,20,Low
XFBPA,24,F,Engineer,Married,Master,60000,Urban,Mercedes,2,2.0,19000,0,0,1,8,Medium
AQWAA,37,F,Artist,Divorced,PhD,30000,Urban,BMW,12,3.0,15000,0,0,0,25,Low
NMYGI,59,M,Engineer,Widowed,None,20000,Urban,Chevrolet,7,4.0,14000,0,1,2,15,Low
GBVOX,26,M,Retired,Single,Bachelor,115000,Rural,Audi,5,2.5,12000,0,3,1,8,Low
XIMRJ,23,M,Lawyer,Divorced,Bachelor,120000,Urban,Nissan,9,3.0,19000,1,1,3,37,Low
VFFSJ,46,M,Artist,Divorced,Master,60000,Rural,Honda,3,3.5,16000,0,2,2,11,Medium
VXBZL,45,F,Retired,Divorced,Master,115000,Rural,Audi,8,4.0,19000,2,2,2,10,Low
PZSKN,20,F,Student,Married,Bachelor,40000,Urban,Toyota,10,4.0,6000,3,3,1,29,Medium
NPOFJ,36,F,Artist,Widowed,Bachelor,105000,Urban,Nissan,6,3.0,6000,1,2,2,38,Low
IXQGW,61,F,Artist,Divorced,Master,80000,Suburban,Audi,6,4.0,6000,2,3,2,35,Medium
XYTHE,23,M,Artist,Married,None,100000,Urban,Ford,4,3.5,19000,2,2,0,27,Low
PASON,23,F,Student,Single,None,30000,Suburban,Honda,6,2.5,9000,2,1,1,31,Low
QTVIV,37,F,Architect,Divorced,Master,145000,Rural,Ford,5,2.5,15000,1,2,2,8,Low
HRLNC,59,F,Retired,Widowed,Master,25000,Suburban,Ford,3,2.0,19000,3,2,1,1,Low
TRFFY,26,M,Lawyer,Married,PhD,95000,Rural,Audi,11,2.0,11000,1,3,1,14,Medium
ZQCYH,18,M,Artist,Widowed,Master,125000,Urban,Tesla,8,4.0,18000,2,2,2,11,Medium
CXMEK,67,M,Manager,Single,Master,55000,Rural,Mercedes,8,4.0,8000,0,2,3,34,Low
LHQTF,54,F,Artist,Widowed,Master,125000,Rural,Audi,11,1.5,14000,1,3,0,8,Low
RCINZ,28,F,Teacher,Divorced,Master,30000,Rural,Chevrolet,12,2.5,7000,2,2,3,36,Low
HNPBV,25,M,Architect,Divorced,Bachelor,60000,Urban,Chevrolet,1,3.0,8000,0,3,3,11,Low
AATKT,25,M,Retired,Single,Master,20000,Urban,Ford,7,1.5,12000,3,1,1,5,High
QAYPR,19,M,Teacher,Widowed,None,145000,Suburban,BMW,1,4.0,18000,1,0,3,29,Medium
FGRDX,18,F,Teacher,Single,Bachelor,20000,Rural,BMW,1,1.5,8000,1,0,0,36,Low
GNAII,36,F,Doctor,Single,PhD,120000,Rural,Chevrolet,11,2.0,12000,0,1,0,4,Medium
EAMEC,62,F,Artist,Married,Master,120000,Rural,Mercedes,7,2.0,11000,2,4,1,24,Low
NTMNP,33,F,Lawyer,Single,PhD,145000,Urban,Chevrolet,11,4.0,15000,3,2,1,35,Low
LHZIC,22,M,Retired,Married,Master,145000,Urban,Audi,9,1.5,7000,1,2,0,34,Low
DXSUV,28,M,Student,Divorced,PhD,60000,Rural,Toyota,11,3.0,9000,1,2,3,24,Medium
DSTWA,28,F,Retired,Single,Bachelor,145000,Urban,Audi,1,1.5,7000,0,0,2,33,Medium
JCVDH,54,M,Doctor,Married,Bachelor,140000,Urban,BMW,13,3.5,7000,1,4,2,10,High
WSGZE,40,M,Manager,Widowed,PhD,140000,Suburban,BMW,9,1.5,9000,3,4,0,28,Low
PUMUE,45,M,Artist,Divorced,Master,100000,Urban,Toyota,10,3.0,14000,3,2,3,10,Low
UVQOH,44,M,Student,Divorced,PhD,110000,Suburban,Tesla,5,3.5,15000,0,3,1,21,Low
ASBNX,52,F,Architect,Widowed,PhD,75000,Urban,Tesla,13,2.0,13000,0,3,2,20,Low
IPLBB,53,F,Artist,Widowed,Bachelor,100000,Suburban,BMW,6,4.0,10000,1,1,0,6,Medium
GSAOW,46,M,Doctor,Married,Bachelor,20000,Rural,BMW,1,3.5,18000,1,4,1,19,Medium
VMHYV,28,M,Student,Single,None,135000,Urban,Audi,3,2.0,9000,1,1,1,35,Low
NNVFI,51,F,Manager,Widowed,Master,50000,Urban,Ford,11,2.5,19000,3,2,0,25,Low
JJOQD,57,F,Manager,Widowed,Master,25000,Urban,Honda,5,3.5,8000,1,4,0,1,High
IJRQO,69,M,Retired,Single,Master,130000,Suburban,Honda,6,2.0,17000,2,3,3,39,Medium
MMOOP,58,F,Manager,Divorced,None,95000,Suburban,Ford,12,3.0,9000,0,2,2,34,High
UIPXZ,64,F,Artist,Widowed,PhD,30000,Suburban,BMW,12,3.5,16000,1,0,3,23,Low
CYYXW,28,M,Teacher,Divorced,Bachelor,80000,Rural,Mercedes,5,4.0,18000,0,0,2,12,Low
NDUQF,26,M,Artist,Widowed,PhD,115000,Rural,Ford,8,3.0,9000,3,2,3,13,High
NIORZ,61,F,Architect,Single,PhD,130000,Urban,BMW,5,3.0,15000,0,2,2,7,Low
LACSB,48,F,Doctor,Single,PhD,45000,Rural,BMW,9,2.0,8000,2,3,1,2,Low
CWTCQ,30,F,Architect,Single,Master,95000,Rural,Chevrolet,4,3.0,8000,1,0,3,10,Low
GEUQH,31,M,Lawyer,Single,Master,55000,Rural,Chevrolet,1,1.5,6000,2,1,3,29,Medium
RBDWD,30,F,Architect,Single,PhD,70000,Rural,BMW,12,2.0,7000,0,2,1,1,Low
BGMCN,62,F,Artist,Widowed,PhD,100000,Urban,Toyota,14,1.5,17000,2,0,1,9,Low
KAZZM,44,F,Engineer,Widowed,PhD,125000,Urban,Tesla,14,3.0,15000,2,2,2,16,Low
VTMKY,45,F,Engineer,Single,PhD,25000,Rural,Chevrolet,3,1.5,9000,3,0,1,34,Medium
WQCOA,35,F,Teacher,Divorced,None,20000,Urban,Nissan,12,4.0,17000,1,0,3,32,High
MWZGB,63,F,Architect,Divorced,None,30000,Urban,Ford,4,2.5,16000,2,4,3,17,Low
EPJJQ,60,F,Artist,Single,Master,105000,Suburban,Toyota,4,3.5,16000,0,4,1,38,Medium
IWSWU,24,M,Engineer,Single,Bachelor,50000,Urban,Audi,4,1.5,7000,3,0,2,23,Medium
UDZKX,68,M,Teacher,Single,Bachelor,135000,Urban,BMW,9,2.0,14000,3,4,2,17,Low
PVKKF,29,M,Manager,Married,None,55000,Urban,Mercedes,3,2.5,5000,2,1,2,26,Low
FZXDQ,37,F,Lawyer,Widowed,Master,40000,Suburban,Chevrolet,10,2.0,15000,1,1,3,28,Medium
THCXU,30,F,Teacher,Single,None,125000,Urban,Chevrolet,13,2.5,7000,2,2,1,37,Low
MBJEQ,40,M,Architect,Widowed,Master,70000,Urban,Tesla,10,1.5,16000,3,2,1,29,Low
WWJBC,38,M,Engineer,Married,Master,50000,Suburban,Toyota,12,3.5,9000,3,1,0,38,Medium
QHDDJ,18,F,Architect,Married,PhD,110000,Urban,Toyota,14,3.5,10000,2,1,0,36,Medium
OSJJQ,20,M,Architect,Divorced,Master,145000,Rural,Toyota,11,2.0,13000,0,3,3,7,Medium
LGOCN,35,M,Engineer,Divorced,None,50000,Urban,Ford,2,3.0,17000,2,0,2,15,Medium
HOZQY,45,M,Artist,Divorced,PhD,70000,Urban,Audi,3,3.5,6000,3,3,0,11,Low
GJUOD,63,M,Manager,Single,Master,40000,Urban,Honda,14,2.5,10000,2,2,1,22,Low
DKPUS,51,F,Architect,Single,Bachelor,95000,Urban,BMW,6,1.5,12000,0,1,0,4,Low
NWJAN,20,F,Manager,Widowed,Bachelor,50000,Urban,Honda,3,3.0,8000,3,2,2,13,Low
JSRGF,38,F,Artist,Single,Master,90000,Urban,Nissan,7,2.5,5000,3,2,0,11,High
ENDUG,68,M,Lawyer,Widowed,Bachelor,95000,Urban,Chevrolet,6,1.5,16000,0,3,3,30,Low
HWVIA,57,F,Doctor,Widowed,PhD,70000,Urban,Mercedes,2,2.0,11000,1,3,0,2,Medium
TDLWS,47,F,Teacher,Married,Bachelor,55000,Rural,Toyota,6,1.5,8000,0,0,0,33,High
ZJRXW,59,F,Retired,Single,PhD,135000,Rural,Mercedes,9,3.0,7000,1,4,2,2,Medium
ZDTNB,43,M,Artist,Single,PhD,130000,Rural,Tesla,11,3.5,10000,0,1,1,6,Low
TCWYB,69,F,Engineer,Married,Bachelor,30000,Rural,Tesla,14,2.0,18000,0,2,1,1,Low
KFVAB,55,F,Manager,Widowed,Master,35000,Rural,Mercedes,2,2.0,19000,2,0,1,28,Low
WRPRF,22,M,Engineer,Divorced,Bachelor,140000,Urban,Honda,10,3.0,18000,2,0,0,23,Low
DDNCB,48,M,Architect,Widowed,PhD,50000,Rural,Audi,11,4.0,16000,1,0,1,31,Low
RHYBB,62,F,Doctor,Single,PhD,90000,Suburban,Tesla,9,2.5,10000,3,3,0,4,Low
ZJTBT,63,F,Doctor,Single,Master,115000,Urban,Honda,11,1.5,7000,3,4,0,35,Low
IHWPF,33,F,Teacher,Widowed,Bachelor,25000,Urban,Audi,13,2.0,15000,2,0,0,2,Low
LQUQL,52,M,Teacher,Married,None,140000,Rural,Mercedes,10,3.0,8000,0,1,2,17,Low
SSAPZ,40,F,Engineer,Widowed,None,85000,Suburban,Tesla,5,2.5,9000,2,1,1,29,Medium
LFMJJ,43,M,Artist,Divorced,PhD,30000,Urban,Ford,10,1.5,19000,0,2,3,26,Low
ZBECX,53,M,Lawyer,Divorced,Bachelor,70000,Urban,Audi,2,2.5,7000,1,0,0,39,Medium
TVKBK,21,F,Engineer,Widowed,None,45000,Suburban,Mercedes,14,1.5,18000,2,3,2,18,Low
CVDUV,55,F,Architect,Divorced,None,135000,Suburban,Tesla,3,3.0,5000,1,3,1,26,Low
NARWR,45,F,Teacher,Widowed,PhD,130000,Suburban,Audi,1,3.0,5000,1,0,0,34,Low
XERBU,49,M,Doctor,Married,Master,50000,Urban,Honda,14,3.0,6000,1,4,1,6,High
DYNEB,28,M,Doctor,Single,Master,30000,Urban,Toyota,10,2.5,18000,3,1,3,28,Low
WTEGW,45,M,Student,Married,None,75000,Urban,Ford,3,1.5,13000,0,2,2,21,Low
QHFUX,46,F,Teacher,Single,PhD,110000,Urban,Chevrolet,12,2.0,11000,0,2,1,23,Low
PVEEC,59,F,Manager,Married,PhD,95000,Suburban,Chevrolet,8,3.0,5000,1,2,1,8,Medium
EGQRT,56,M,Retired,Divorced,Master,30000,Suburban,Tesla,3,2.0,15000,2,3,3,25,Low
BWYGP,35,F,Engineer,Widowed,Master,25000,Urban,Mercedes,9,2.5,15000,1,2,2,18,High
GTPEO,49,F,Engineer,Widowed,None,110000,Urban,Tesla,13,3.0,14000,3,2,2,39,Low
BPGAV,40,F,Artist,Married,Master,95000,Rural,Tesla,14,1.5,19000,2,3,1,36,Medium
RFDRW,69,M,Architect,Divorced,Master,90000,Suburban,Tesla,6,1.5,14000,0,1,2,37,Low
TSKIR,19,F,Retired,Divorced,Bachelor,140000,Urban,BMW,8,2.0,9000,1,3,0,25,Medium
YBRFG,43,M,Architect,Married,Master,55000,Urban,BMW,14,1.5,12000,1,2,1,22,Low
NLUAE,24,F,Architect,Divorced,Master,135000,Rural,Audi,4,1.5,5000,0,0,3,20,Low
DQGKV,38,F,Artist,Married,Bachelor,140000,Rural,Tesla,9,2.5,5000,2,0,1,9,Medium
QFRUP,28,M,Teacher,Single,Master,65000,Suburban,Chevrolet,3,1.5,19000,3,2,3,35,High
IJYGH,37,F,Student,Divorced,PhD,120000,Urban,Tesla,5,3.5,9000,0,4,2,29,Medium
YKTVH,21,M,Lawyer,Single,Bachelor,65000,Rural,Tesla,2,1.5,5000,0,4,3,22,Low
FNPKL,26,M,Artist,Married,Bachelor,95000,Urban,Honda,10,2.0,9000,3,0,1,38,Medium
VXYZV,49,F,Architect,Married,PhD,130000,Urban,Ford,5,2.0,10000,2,4,1,6,Low
UUQFC,55,F,Doctor,Single,Master,20000,Rural,Tesla,14,3.0,9000,0,0,1,19,Low
OZOIS,69,F,Artist,Widowed,Master,65000,Rural,Chevrolet,8,4.0,17000,1,2,0,2,Low
MSOKE,35,M,Manager,Widowed,None,115000,Urban,Tesla,7,3.0,6000,2,4,3,14,Low
HHTXQ,30,M,Manager,Divorced,Bachelor,100000,Urban,Toyota,14,1.5,14000,0,4,2,12,Low
TDMQM,46,F,Teacher,Divorced,Master,70000,Urban,Mercedes,3,3.5,10000,0,3,3,34,Low
DGPCT,52,F,Architect,Divorced,None,45000,Rural,Nissan,5,2.0,12000,0,4,0,38,Medium
VEYLF,61,F,Doctor,Single,Master,40000,Rural,Mercedes,10,3.5,11000,3,1,0,10,Medium
NVZFJ,50,F,Artist,Widowed,Bachelor,95000,Suburban,BMW,12,1.5,19000,1,0,2,17,Low
ZWETE,44,F,Manager,Divorced,Bachelor,95000,Rural,BMW,14,2.5,9000,0,1,2,27,Medium
WDYXQ,37,F,Engineer,Divorced,Master,50000,Rural,Tesla,6,4.0,13000,2,1,3,15,Low
CYTSC,69,F,Doctor,Divorced,Bachelor,100000,Urban,BMW,9,2.5,17000,3,1,3,26,Low
REBMI,26,M,Retired,Divorced,None,90000,Urban,Nissan,4,2.0,15000,3,2,1,4,High
DYNNG,21,M,Teacher,Single,None,105000,Urban,BMW,3,2.0,13000,0,4,3,7,Low
QNPKG,35,F,Doctor,Divorced,PhD,100000,Urban,Toyota,14,2.5,16000,2,3,3,11,Medium
UCWHY,67,M,Retired,Married,Bachelor,20000,Suburban,Ford,10,1.5,10000,3,0,1,32,Medium
KTRON,33,F,Student,Single,Master,60000,Urban,Chevrolet,11,1.5,17000,2,2,1,10,Low
XIKQJ,47,M,Retired,Widowed,Master,115000,Rural,Mercedes,8,1.5,15000,1,3,3,29,Medium
PJNKV,48,M,Manager,Single,None,55000,Urban,Mercedes,9,2.5,16000,0,4,0,14,Low
BPHRX,41,M,Architect,Single,Bachelor,125000,Suburban,Ford,9,4.0,13000,0,2,3,32,Low
RSINU,59,M,Architect,Single,Bachelor,35000,Urban,Tesla,10,3.0,9000,0,3,1,7,Low
KWVJH,36,M,Doctor,Married,Bachelor,35000,Rural,Toyota,5,3.5,16000,0,1,3,5,Low
NFXFG,69,M,Student,Widowed,Master,90000,Suburban,Ford,5,4.0,6000,1,3,0,20,Low
WFRKT,67,M,Artist,Single,Master,115000,Urban,Nissan,3,4.0,16000,0,3,0,16,Low
SENYF,63,F,Doctor,Married,Master,30000,Urban,Honda,3,1.5,14000,1,2,1,30,Medium
QRSDU,64,M,Doctor,Widowed,Bachelor,25000,Urban,Toyota,12,3.0,15000,2,4,1,35,Low
TZGKX,37,F,Lawyer,Widowed,Master,75000,Urban,Ford,2,3.0,11000,1,2,1,12,Medium
NFCGH,27,M,Lawyer,Divorced,None,80000,Urban,Chevrolet,11,3.0,11000,1,4,2,34,Low
SHGDK,36,M,Teacher,Single,None,30000,Urban,BMW,11,1.5,11000,2,4,2,30,Medium
TRENI,28,M,Retired,Married,Master,110000,Rural,BMW,13,2.5,11000,0,1,3,16,Medium
QHELW,64,F,Artist,Divorced,Master,125000,Urban,Audi,2,3.5,6000,3,2,0,10,Low
QETQU,44,F,Manager,Divorced,Master,65000,Suburban,Ford,2,1.5,5000,1,0,2,11,Medium
MVMHY,67,F,Retired,Widowed,Bachelor,50000,Suburban,Audi,3,2.5,9000,0,3,2,37,Low
GOZDQ,21,M,Student,Single,Master,105000,Suburban,Ford,9,2.5,9000,0,1,0,20,Low
IORGB,54,M,Doctor,Widowed,Master,130000,Urban,Toyota,10,1.5,12000,2,1,0,32,Low
LUOYV,39,F,Retired,Single,Master,60000,Suburban,Nissan,3,1.5,7000,0,2,0,25,High
JLMCC,24,F,Lawyer,Single,Master,120000,Urban,Honda,3,3.0,11000,0,0,3,1,Low
LCGHO,33,M,Architect,Single,None,60000,Urban,Chevrolet,14,3.0,15000,3,1,3,39,Low
HYZEG,25,M,Engineer,Married,Master,130000,Urban,Chevrolet,13,3.0,5000,2,3,2,19,Low
XTFGJ,41,M,Engineer,Divorced,Bachelor,100000,Suburban,Chevrolet,12,3.0,10000,0,2,3,32,Low
RNRWV,69,F,Manager,Single,Master,90000,Suburban,Chevrolet,11,4.0,19000,2,4,3,29,Low
XTQKC,26,M,Manager,Widowed,PhD,70000,Urban,Ford,12,3.0,11000,0,3,2,16,Low
QDZPR,48,M,Teacher,Married,PhD,130000,Urban,Chevrolet,14,3.0,7000,1,0,2,12,Medium
