name,age,gender,occupation,marital_status,education_level,annual_income,residential_location,vehicle_make,vehicle_age,engine_size,mileage_driven_annually,accident_history,traffic_violations,claims_history,license_duration,risk
RQIVH,19,F,Manager,Married,Bachelor,50000,Suburban,Chevrolet,1,2.5,18000,2,0,0,4,High
TVUGG,43,M,Architect,Single,Bachelor,20000,Rural,Audi,12,1.5,14000,2,3,1,21,Low
ENLFQ,47,F,Lawyer,Widowed,PhD,65000,Rural,Toyota,3,2.0,11000,3,2,1,14,Low
KGGGF,21,M,Manager,Widowed,Bachelor,90000,Suburban,Toyota,3,3.5,8000,2,4,3,21,High
DOZDU,35,M,Manager,Widowed,None,60000,Suburban,Honda,2,3.0,16000,0,3,3,3,Medium
XZBFL,51,F,Lawyer,Widowed,Master,35000,Urban,BMW,5,3.5,9000,3,3,0,25,Low
GITOY,45,F,Teacher,Divorced,Bachelor,105000,Urban,Nissan,7,1.5,8000,3,2,3,9,Medium
BODEI,35,F,Retired,Single,Master,130000,Suburban,Mercedes,1,3.5,19000,3,0,3,20,Medium
RTZGC,43,F,Engineer,Divorced,PhD,35000,Rural,Audi,2,4.0,6000,0,2,1,2,Medium
YFQYN,26,M,Manager,Divorced,PhD,75000,Suburban,Ford,11,1.5,6000,2,3,0,8,Low
SOLFC,49,F,Teacher,Single,PhD,45000,Suburban,Ford,8,2.0,9000,0,4,1,34,Low
CPGME,59,M,Architect,Widowed,Bachelor,25000,Rural,BMW,8,3.0,14000,2,3,3,20,Medium
RNAKS,65,F,Doctor,Widowed,PhD,85000,Urban,BMW,14,3.0,19000,0,4,2,38,High
XHKJJ,20,F,Architect,Divorced,PhD,95000,Urban,Mercedes,11,2.0,6000,0,2,1,23,Low
PMUQR,69,F,Architect,Widowed,Master,130000,Suburban,Chevrolet,11,3.5,6000,0,1,0,37,High
GVBUX,63,F,Engineer,Divorced,Bachelor,105000,Suburban,Toyota,1,4.0,8000,0,3,3,18,High
RJPIA,26,F,Student,Single,None,50000,Suburban,Mercedes,12,4.0,19000,1,1,2,24,Medium
WJIIM,55,M,Lawyer,Single,Master,115000,Suburban,Tesla,7,1.5,10000,0,1,3,34,Medium
KDJVG,28,M,Manager,Widowed,Master,40000,Rural,Ford,2,4.0,10000,2,3,0,9,High
QVEZH,59,M,Artist,Single,Master,65000,Suburban,Honda,1,2.0,12000,0,1,3,17,Low
VIZNQ,33,F,Retired,Married,Bachelor,105000,Suburban,Honda,12,2.0,9000,2,2,3,15,Low
RKYTZ,63,F,Engineer,Single,PhD,60000,Rural,Nissan,14,2.0,11000,2,1,0,37,High
EKONN,33,M,Teacher,Single,Master,125000,Rural,Honda,12,2.0,15000,1,0,3,14,High
HTPUI,64,F,Lawyer,Divorced,Master,25000,Rural,Chevrolet,2,4.0,13000,3,1,2,30,Medium
XTNHH,29,M,Manager,Married,Bachelor,115000,Rural,BMW,6,1.5,17000,1,4,1,18,Low
LGSGZ,45,F,Lawyer,Divorced,PhD,30000,Suburban,BMW,13,1.5,7000,0,1,2,18,Low
HOCEB,62,M,Artist,Divorced,None,30000,Rural,Toyota,13,3.5,6000,0,1,0,37,Medium
DMPQW,66,M,Teacher,Single,Bachelor,120000,Suburban,Toyota,4,3.0,11000,0,0,1,25,High
APIDM,18,F,Manager,Widowed,PhD,80000,Urban,Honda,13,1.5,18000,1,1,2,18,High
OKZZU,43,M,Architect,Married,Bachelor,105000,Urban,Toyota,12,4.0,12000,0,3,2,16,High
UXCDY,56,F,Teacher,Married,PhD,145000,Urban,Mercedes,1,1.5,15000,2,2,1,20,Low
TSECO,52,F,Engineer,Married,Master,40000,Urban,Tesla,10,1.5,16000,0,0,1,11,High
ZZBZY,49,M,Engineer,Single,PhD,80000,Urban,Honda,6,2.5,6000,3,4,1,27,High
JVQUT,58,M,Student,Single,Master,100000,Suburban,Audi,7,4.0,17000,0,4,1,28,High
WJNMG,59,M,Doctor,Single,PhD,130000,Urban,Mercedes,10,3.0,18000,0,2,1,9,High
EMJMP,58,M,Lawyer,Single,Bachelor,145000,Rural,BMW,1,4.0,13000,2,3,2,32,Medium
BIEFG,57,M,Architect,Single,Master,75000,Suburban,Mercedes,11,3.5,17000,3,0,0,27,High
BMPOO,49,M,Retired,Married,PhD,40000,Suburban,Mercedes,10,3.0,7000,2,4,2,11,Medium
AWITT,30,M,Architect,Single,PhD,80000,Urban,Audi,7,3.5,10000,0,4,2,24,High
UDRKL,53,F,Engineer,Single,None,95000,Suburban,Nissan,7,1.5,10000,0,4,1,8,Medium
TLPDH,69,M,Retired,Married,Master,60000,Suburban,Ford,2,4.0,16000,1,4,3,5,High
ROEJA,47,F,Student,Widowed,None,85000,Suburban,Audi,8,3.5,10000,1,1,3,6,Low
HNLPN,51,F,Architect,Widowed,Bachelor,65000,Rural,Toyota,2,3.0,18000,3,2,2,31,Low
VUBUB,57,F,Manager,Single,Master,40000,Rural,Chevrolet,5,4.0,14000,3,3,1,11,Medium
FTTXL,64,M,Manager,Married,PhD,20000,Urban,Nissan,6,2.0,6000,0,2,2,7,Low
OOLEX,37,F,Manager,Married,Bachelor,60000,Urban,Tesla,3,3.5,14000,3,4,1,6,Low
MMIRV,57,F,Retired,Single,PhD,60000,Suburban,Chevrolet,3,1.5,9000,1,3,2,31,High
NREHS,26,F,Lawyer,Widowed,None,50000,Suburban,BMW,14,1.5,19000,2,2,3,29,High
DNNGB,36,M,Student,Married,None,45000,Suburban,Audi,2,3.5,9000,0,0,2,7,Medium
OVSQJ,48,F,Lawyer,Widowed,Bachelor,120000,Urban,Nissan,2,1.5,11000,2,2,2,17,High
DOSOK,30,M,Lawyer,Single,None,25000,Rural,Chevrolet,8,2.5,15000,3,1,3,32,High
ECCWS,34,F,Architect,Married,Master,75000,Urban,Ford,7,2.5,7000,1,0,0,9,Medium
HUAOD,45,M,Doctor,Widowed,Master,35000,Rural,Ford,4,1.5,14000,3,4,3,23,High
DJEDF,47,F,Retired,Divorced,Master,100000,Urban,Nissan,8,2.0,12000,3,1,0,24,Medium
VSAPJ,60,M,Retired,Widowed,Master,115000,Urban,Honda,13,2.0,6000,2,4,2,19,High
DJZDH,54,M,Lawyer,Married,PhD,140000,Suburban,Audi,14,2.0,17000,2,3,2,23,Low
ZQCRH,20,M,Artist,Widowed,None,145000,Urban,Ford,1,1.5,13000,2,1,3,29,High
CSHHB,66,M,Teacher,Widowed,PhD,145000,Suburban,Tesla,7,2.5,17000,1,1,3,26,High
SPMBU,64,F,Engineer,Widowed,PhD,135000,Suburban,Honda,7,4.0,14000,1,4,0,34,Low
HHZEK,66,F,Teacher,Married,Master,120000,Urban,Toyota,8,1.5,19000,0,1,2,2,Low
TZOUH,54,M,Architect,Married,PhD,100000,Urban,Nissan,11,4.0,6000,2,3,3,20,Medium
LGAAU,53,F,Architect,Divorced,PhD,80000,Suburban,Chevrolet,6,2.0,14000,3,3,3,30,Medium
DJZZP,27,M,Architect,Widowed,Bachelor,50000,Urban,Nissan,9,2.5,17000,3,3,2,39,High
VWKHH,41,F,Student,Widowed,None,125000,Suburban,Ford,10,2.5,19000,0,2,0,20,High
SURBE,49,F,Teacher,Single,Master,40000,Urban,Tesla,4,2.0,14000,1,3,3,39,Low
QMFFI,47,F,Teacher,Divorced,Bachelor,45000,Urban,Ford,6,1.5,13000,1,3,0,25,Low
PMLTR,51,M,Retired,Divorced,Bachelor,145000,Suburban,Nissan,4,4.0,15000,3,1,1,24,Low
ARSZQ,39,F,Engineer,Widowed,Master,100000,Rural,Tesla,8,3.0,12000,1,2,0,8,High
FRYXV,62,F,Engineer,Married,PhD,140000,Suburban,BMW,14,2.0,17000,2,0,2,20,Low
ENOPZ,27,M,Manager,Widowed,Bachelor,25000,Rural,Honda,14,2.0,15000,2,4,1,6,Medium
YQYLI,40,M,Doctor,Married,Master,85000,Rural,BMW,9,4.0,5000,3,2,3,29,Low
CJHKN,38,F,Lawyer,Single,Master,40000,Suburban,BMW,5,4.0,9000,3,1,3,18,Medium
QJLFB,31,F,Engineer,Widowed,Master,25000,Rural,Audi,11,2.0,16000,3,0,0,11,High
EYQRD,61,M,Teacher,Divorced,PhD,85000,Suburban,Honda,11,3.5,14000,1,3,0,13,High
HJDWT,23,M,Retired,Divorced,None,115000,Urban,BMW,7,3.0,8000,3,0,2,5,Medium
RBWHW,61,F,Lawyer,Single,Bachelor,55000,Suburban,Honda,2,3.5,8000,3,1,3,39,Medium
BPTVL,36,M,Engineer,Single,Master,100000,Urban,Audi,6,4.0,11000,2,2,1,8,High
GZPOE,69,M,Engineer,Widowed,PhD,100000,Urban,Audi,8,1.5,5000,1,4,2,24,Low
LWGIN,54,F,Manager,Widowed,None,20000,Urban,Tesla,13,3.5,6000,3,2,0,8,High
LJZXI,47,M,Lawyer,Widowed,PhD,90000,Rural,Toyota,10,3.5,16000,1,2,3,14,Low
QKKAA,37,M,Lawyer,Single,PhD,75000,Urban,Toyota,11,2.5,6000,2,0,1,31,Low
SMEFL,55,M,Engineer,Divorced,PhD,110000,Rural,BMW,3,2.0,8000,0,0,1,19,Medium
OBTPZ,68,M,Manager,Single,Bachelor,115000,Suburban,BMW,1,4.0,5000,3,4,1,9,Medium
WQLPK,32,M,Student,Divorced,Bachelor,145000,Urban,Toyota,14,4.0,18000,1,2,1,17,Low
RFDVP,64,M,Doctor,Single,Master,135000,Rural,BMW,2,2.5,11000,0,4,2,18,High
BJPIS,63,M,Engineer,Single,Master,120000,Urban,BMW,11,3.0,7000,3,4,0,22,Low
EZBEM,35,F,Artist,Widowed,Bachelor,50000,Suburban,Mercedes,4,2.0,13000,2,0,0,4,Low
GVEXG,20,F,Doctor,Married,Master,125000,Urban,Toyota,11,3.5,6000,0,0,3,12,High
WVGIC,20,M,Engineer,Married,Bachelor,50000,Rural,Ford,12,4.0,11000,1,1,2,30,High
CWHJM,28,F,Manager,Single,Master,30000,Urban,Audi,2,4.0,9000,0,2,2,31,High
NSSFK,35,F,Teacher,Single,Bachelor,125000,Rural,Mercedes,10,3.5,16000,0,4,2,24,Low
BPHFY,49,F,Engineer,Married,PhD,110000,Suburban,Tesla,2,4.0,15000,2,2,1,9,Medium
IKZFM,62,F,Engineer,Divorced,None,55000,Urban,Audi,1,4.0,19000,3,1,3,17,Low
NTHUJ,34,F,Teacher,Single,Master,20000,Rural,Tesla,12,2.5,7000,2,0,3,1,Medium
GNJXM,58,M,Student,Single,None,145000,Urban,BMW,1,3.0,18000,2,3,0,21,Low
YNJHU,18,M,Doctor,Widowed,None,70000,Urban,Chevrolet,11,3.0,18000,3,4,3,18,Medium
HXOAU,66,F,Teacher,Divorced,Bachelor,55000,Rural,Honda,9,2.5,6000,3,0,0,15,High
XEYVW,48,M,Lawyer,Divorced,Master,135000,Urban,Honda,3,2.5,17000,0,1,3,27,Low
CILAA,19,F,Artist,Divorced,Bachelor,75000,Urban,Chevrolet,14,1.5,7000,1,3,1,23,Low
TUTMP,48,M,Retired,Married,Master,75000,Rural,Tesla,9,4.0,11000,0,4,3,4,Low
EMUEH,45,F,Doctor,Divorced,Bachelor,110000,Urban,Audi,12,2.5,5000,2,3,3,3,Low
FIRIB,56,F,Manager,Widowed,Master,50000,Urban,Toyota,7,4.0,11000,1,2,2,32,Low
ZBLQR,42,F,Lawyer,Widowed,Bachelor,145000,Rural,Honda,3,2.5,12000,2,2,0,35,Medium
YNRMD,55,F,Architect,Single,None,75000,Urban,Chevrolet,5,3.0,16000,3,4,3,16,High
YXQFN,66,F,Retired,Divorced,Master,130000,Urban,Honda,11,2.0,16000,1,1,3,13,High
ZQNBS,58,F,Lawyer,Divorced,Bachelor,135000,Urban,Honda,7,2.5,6000,2,2,3,28,High
ZDUCS,19,M,Architect,Married,Bachelor,25000,Rural,Nissan,10,2.0,12000,2,1,0,38,High
NRTOJ,62,F,Student,Single,None,105000,Suburban,Honda,14,3.0,17000,0,4,2,34,Low
QFJDI,37,M,Artist,Widowed,Bachelor,30000,Rural,Chevrolet,1,1.5,7000,3,0,2,8,Low
HOSMC,48,F,Architect,Single,Master,105000,Suburban,Chevrolet,14,2.0,17000,0,2,1,4,Low
WNGCZ,65,M,Lawyer,Married,None,140000,Urban,Chevrolet,9,2.5,6000,0,4,3,15,High
RRZLI,49,M,Engineer,Single,Bachelor,120000,Urban,BMW,7,2.5,14000,2,0,2,17,High
HDHSZ,56,F,Lawyer,Divorced,PhD,30000,Urban,BMW,10,4.0,8000,1,4,2,8,Low
JGRYH,46,F,Retired,Widowed,Bachelor,25000,Urban,Tesla,6,3.0,19000,2,0,0,23,Low
HPCDV,49,F,Retired,Single,PhD,60000,Urban,Ford,6,3.5,11000,3,2,2,30,Medium
GJWDP,54,F,Teacher,Divorced,Master,75000,Suburban,BMW,2,4.0,12000,0,2,3,30,High
YZFZZ,29,F,Architect,Married,None,60000,Urban,Honda,4,1.5,19000,3,2,2,25,Low
DIUWD,37,M,Manager,Married,Bachelor,35000,Rural,Chevrolet,6,3.5,17000,1,3,1,6,High
LNGGV,34,F,Manager,Married,None,35000,Rural,Honda,13,3.0,17000,3,0,2,2,Medium
AWSPU,59,F,Student,Widowed,Master,25000,Urban,BMW,5,3.5,10000,0,4,0,29,Low
SHPPQ,40,M,Lawyer,Married,Bachelor,50000,Suburban,Honda,9,4.0,11000,3,2,3,22,High
BDCFG,50,M,Retired,Divorced,Master,90000,Rural,Tesla,4,4.0,13000,2,0,0,36,High
WUOUL,36,M,Student,Widowed,Master,80000,Rural,Chevrolet,11,2.0,10000,1,2,1,20,Medium
XZHBY,36,M,Doctor,Divorced,PhD,105000,Urban,BMW,5,2.5,14000,2,1,1,6,Medium
RNHGY,51,F,Student,Widowed,None,120000,Suburban,BMW,1,1.5,16000,3,3,0,37,Medium
BOASO,67,F,Artist,Married,Master,130000,Rural,Toyota,7,1.5,5000,3,4,0,16,High
QGARA,40,F,Student,Widowed,PhD,75000,Suburban,Mercedes,2,2.0,11000,0,4,3,31,Low
DVIKW,69,M,Teacher,Married,PhD,75000,Urban,Mercedes,8,1.5,11000,2,2,2,19,High
WSXZG,36,F,Architect,Married,Master,20000,Rural,Ford,4,3.0,7000,2,3,3,13,High
RTDST,31,F,Teacher,Single,Bachelor,35000,Urban,Honda,11,2.0,6000,2,1,2,19,High
YHEUN,34,M,Lawyer,Widowed,PhD,35000,Suburban,Nissan,10,2.0,14000,3,0,2,28,Low
MJKJD,24,M,Doctor,Married,Bachelor,20000,Suburban,Tesla,2,3.0,10000,3,0,3,28,Medium
AHSOS,47,M,Artist,Single,Master,30000,Suburban,Toyota,9,3.0,19000,1,0,2,20,Low
HUTKS,56,F,Teacher,Widowed,PhD,95000,Suburban,Audi,5,2.5,6000,0,2,2,16,Low
VXZOO,60,F,Retired,Married,None,85000,Urban,Tesla,12,1.5,9000,1,0,1,3,Low
OSWMG,18,M,Retired,Divorced,PhD,95000,Suburban,Audi,3,2.0,16000,2,1,2,38,Low
TPEIX,42,M,Doctor,Single,None,60000,Urban,Nissan,9,2.5,19000,2,0,0,5,Low
FONLB,34,F,Manager,Widowed,Bachelor,20000,Suburban,Tesla,12,3.0,11000,3,2,0,29,High
SZRIM,22,M,Architect,Divorced,PhD,125000,Rural,Ford,5,3.0,12000,0,0,3,19,Medium
DRMKI,52,F,Retired,Divorced,None,120000,Urban,Audi,6,2.5,7000,2,3,0,9,Medium
OMVSV,46,M,Retired,Married,Bachelor,55000,Suburban,Tesla,11,2.5,11000,3,3,3,26,Medium
UWOWF,21,F,Manager,Widowed,Bachelor,140000,Urban,Chevrolet,5,3.0,18000,1,4,1,6,High
UAQRX,69,F,Manager,Widowed,Bachelor,90000,Suburban,Ford,1,3.0,19000,0,3,2,30,Medium
NCKNP,26,M,Retired,Married,None,30000,Rural,BMW,11,4.0,15000,2,0,1,23,High
IJXRU,49,F,Teacher,Married,None,35000,Urban,Toyota,1,4.0,11000,3,3,2,26,Medium
MJLZI,20,M,Retired,Married,Master,55000,Urban,Honda,7,2.5,7000,3,3,2,23,High
GVVQL,23,F,Engineer,Married,PhD,85000,Rural,BMW,3,2.5,5000,3,2,2,14,Medium
CJSWH,25,M,Lawyer,Single,Bachelor,145000,Urban,Tesla,2,4.0,12000,1,0,3,3,High
QSGCH,44,M,Manager,Married,None,70000,Urban,Chevrolet,7,2.0,15000,0,0,1,1,High
FCSRC,61,M,Doctor,Divorced,None,70000,Urban,BMW,14,1.5,16000,3,3,0,27,Low
NTCTK,24,F,Lawyer,Married,None,95000,Rural,Honda,7,1.5,8000,0,1,0,22,Medium
PJRKE,51,M,Retired,Single,None,100000,Rural,Honda,14,1.5,19000,3,1,1,37,High
TRSPP,40,M,Retired,Single,Bachelor,130000,Rural,Tesla,6,4.0,17000,3,4,0,7,High
AICOD,25,F,Teacher,Widowed,Bachelor,90000,Urban,Toyota,5,2.5,9000,1,1,1,37,Low
YQTQX,32,M,Architect,Divorced,None,125000,Suburban,Tesla,2,3.0,17000,2,0,2,6,High
AYBTX,56,F,Architect,Divorced,Master,40000,Rural,BMW,3,2.5,13000,1,4,1,12,Low
JGYRZ,59,M,Architect,Divorced,PhD,30000,Urban,BMW,14,3.0,7000,3,2,0,8,Low
JVRQN,41,F,Manager,Widowed,None,65000,Rural,Tesla,1,2.0,15000,3,3,0,16,Medium
TGFTS,39,M,Architect,Divorced,Bachelor,135000,Suburban,Honda,9,1.5,19000,3,0,3,39,Medium
OPZDD,39,M,Teacher,Married,Bachelor,130000,Rural,BMW,4,4.0,8000,3,1,2,34,Low
RZOCL,47,F,Retired,Widowed,PhD,145000,Suburban,Toyota,7,3.5,9000,3,3,0,32,High
HSHWJ,38,M,Artist,Married,Bachelor,65000,Suburban,Tesla,14,1.5,15000,0,1,1,37,Low
KEZOO,20,F,Manager,Married,PhD,110000,Suburban,BMW,4,4.0,14000,2,0,0,26,Medium
QDMVD,19,M,Engineer,Single,PhD,45000,Suburban,BMW,7,2.5,6000,0,0,2,14,Low
IYOJH,18,M,Student,Divorced,PhD,70000,Suburban,Tesla,6,4.0,19000,3,3,2,36,Medium
FKEEX,21,F,Artist,Widowed,PhD,140000,Urban,Nissan,10,2.0,17000,0,2,3,9,Low
PWJHQ,20,M,Engineer,Married,Master,60000,Suburban,Tesla,3,3.5,14000,2,2,2,31,High
DWMOB,48,M,Doctor,Widowed,PhD,45000,Urban,Nissan,5,3.5,11000,1,0,2,10,High
FAXMT,22,M,Teacher,Single,Master,105000,Urban,Chevrolet,4,2.0,16000,0,4,0,33,Medium
DVHYC,34,M,Teacher,Married,Master,25000,Suburban,Toyota,2,4.0,6000,0,3,0,32,Low
QESDQ,30,M,Student,Divorced,PhD,130000,Urban,Honda,2,2.5,12000,2,4,1,38,High
KRTGO,22,F,Architect,Widowed,Bachelor,140000,Urban,Mercedes,4,3.0,17000,3,0,0,19,Low
INUWD,22,F,Manager,Widowed,Bachelor,110000,Urban,Audi,14,2.0,11000,2,3,3,34,High
PRJKW,68,F,Manager,Married,None,80000,Rural,Chevrolet,7,4.0,14000,1,2,1,14,Low
FCRHD,36,M,Artist,Single,Master,110000,Rural,Audi,5,2.5,10000,1,4,1,12,Low
QAIMB,60,M,Retired,Divorced,None,30000,Urban,Ford,11,1.5,17000,3,3,1,5,Low
LBJMZ,65,F,Retired,Widowed,Master,65000,Suburban,Honda,13,3.0,13000,1,2,0,22,Medium
IPWJV,30,F,Manager,Divorced,Master,50000,Rural,Audi,9,3.0,8000,1,1,2,25,High
JMHVO,28,M,Student,Divorced,Bachelor,125000,Urban,Mercedes,9,1.5,14000,1,0,1,32,Low
XRIZM,50,M,Student,Widowed,None,85000,Rural,Audi,6,1.5,7000,2,4,1,32,High
VGHBZ,60,F,Doctor,Married,None,120000,Suburban,BMW,12,3.5,6000,2,2,3,22,Medium
LAXKH,64,F,Teacher,Divorced,Bachelor,130000,Suburban,Toyota,1,4.0,17000,2,0,2,16,Low
IHBCL,44,F,Engineer,Married,None,115000,Suburban,Chevrolet,11,2.0,6000,1,2,1,12,High
TULKQ,37,F,Architect,Divorced,None,90000,Urban,Toyota,2,3.0,8000,3,4,3,20,Low
EUQJA,66,M,Doctor,Widowed,PhD,35000,Urban,Audi,13,1.5,12000,0,4,1,33,Medium
WSZZF,45,M,Teacher,Divorced,Master,125000,Suburban,Honda,4,2.0,8000,3,2,1,19,Low
UPMYP,67,M,Student,Single,Bachelor,85000,Urban,Ford,6,3.0,16000,1,2,1,24,High
EXNFZ,66,M,Lawyer,Widowed,Master,125000,Suburban,Mercedes,13,4.0,13000,0,0,2,20,Low
QCRVJ,33,M,Doctor,Widowed,Bachelor,60000,Suburban,Honda,3,2.5,11000,2,2,2,19,Low
FLYJU,60,M,Teacher,Married,PhD,80000,Rural,Mercedes,12,2.5,9000,3,1,1,36,Low
ECJCE,63,F,Retired,Single,PhD,130000,Suburban,Ford,8,3.0,7000,1,4,3,23,Low
WYZGM,24,M,Engineer,Single,PhD,135000,Rural,Toyota,12,4.0,9000,2,3,0,13,High
ZYEYB,18,F,Teacher,Married,PhD,110000,Suburban,Toyota,4,2.0,6000,1,4,1,21,Medium
JXOLV,55,F,Artist,Divorced,PhD,45000,Rural,Audi,6,4.0,8000,1,0,2,27,High
GTCZD,29,M,Manager,Married,Master,20000,Urban,Honda,2,1.5,14000,3,1,1,36,Low
ZXGDO,27,M,Doctor,Divorced,None,25000,Urban,Ford,10,1.5,7000,1,4,1,4,Medium
ZDAXX,40,M,Architect,Single,PhD,130000,Suburban,BMW,4,2.5,14000,0,1,0,18,Medium
KFYVT,20,M,Manager,Divorced,Master,110000,Rural,Ford,4,3.5,18000,3,3,0,26,Medium
IVBFK,65,F,Lawyer,Married,Master,145000,Urban,Ford,13,2.5,5000,1,4,3,15,Low
VJUSH,27,F,Retired,Single,Bachelor,110000,Suburban,Mercedes,7,2.5,7000,3,1,0,13,Medium
FDPYC,41,M,Doctor,Divorced,None,110000,Urban,Mercedes,14,2.0,10000,0,0,3,15,High
QRCJA,65,M,Lawyer,Married,Master,135000,Suburban,Audi,10,3.5,8000,2,0,1,24,High
YGBAO,58,F,Student,Married,Master,30000,Suburban,Audi,4,3.5,6000,0,1,1,19,High
NRTUZ,63,M,Manager,Single,None,140000,Urban,Chevrolet,11,3.5,18000,0,3,3,13,Medium
JWJTL,46,M,Doctor,Married,None,80000,Suburban,Chevrolet,4,2.0,17000,3,2,1,26,Low
RSHRZ,28,M,Engineer,Divorced,Bachelor,75000,Urban,Ford,8,2.5,17000,3,3,0,5,High
NTVKN,26,M,Manager,Divorced,Master,100000,Urban,Toyota,10,2.5,5000,0,1,1,16,Low
HVYJU,53,F,Architect,Single,PhD,145000,Suburban,Tesla,13,3.5,12000,1,4,0,19,High
SMJKQ,69,M,Manager,Divorced,Master,50000,Suburban,Audi,3,3.5,8000,1,3,2,21,Low
ZVVJW,50,M,Doctor,Married,None,105000,Suburban,Honda,4,1.5,18000,3,2,0,20,Medium
OKGLY,26,F,Manager,Widowed,PhD,80000,Urban,Toyota,6,2.0,8000,2,4,3,3,Medium
LYSUM,53,F,Architect,Divorced,PhD,65000,Urban,Tesla,5,3.5,8000,3,1,3,33,High
VKZLY,39,F,Manager,Divorced,None,75000,Suburban,Audi,1,2.0,9000,0,1,3,29,High
XFVIL,21,F,Student,Single,Bachelor,25000,Urban,Tesla,9,3.5,7000,2,0,2,4,High
JZHRT,68,F,Teacher,Single,None,35000,Rural,Toyota,4,3.5,17000,2,2,0,39,Low
RGTBL,27,M,Doctor,Single,PhD,75000,Suburban,Nissan,8,3.5,16000,1,4,3,24,High
AXCHZ,52,F,Teacher,Widowed,None,110000,Suburban,Chevrolet,13,4.0,13000,1,3,0,32,High
DUUMS,27,M,Teacher,Widowed,None,135000,Suburban,Nissan,5,3.5,11000,3,0,3,18,High
LANHB,49,M,Retired,Single,Bachelor,130000,Rural,BMW,12,2.5,17000,3,1,0,31,Low
HYVRX,51,F,Teacher,Widowed,PhD,50000,Urban,BMW,10,2.5,5000,1,2,3,14,Low
WMPQT,32,F,Lawyer,Divorced,Master,130000,Rural,Nissan,5,1.5,14000,3,3,1,27,High
CLEZJ,46,F,Doctor,Single,Master,60000,Urban,Chevrolet,2,1.5,13000,0,2,1,19,Low
FNSZP,22,M,Lawyer,Widowed,Master,95000,Rural,Honda,5,1.5,18000,2,3,0,36,Medium
ZKANB,59,M,Teacher,Widowed,None,60000,Rural,Tesla,12,3.0,14000,3,0,0,37,Medium
EQNCU,46,F,Architect,Married,None,110000,Rural,Toyota,8,2.5,11000,0,0,0,38,Low
RJVGV,29,M,Student,Divorced,Master,90000,Rural,Chevrolet,14,1.5,10000,2,1,3,39,Medium
PEUFE,64,F,Manager,Single,Master,70000,Suburban,Audi,6,2.5,8000,0,0,3,38,Medium
XFXIQ,32,M,Engineer,Married,None,65000,Suburban,Tesla,7,3.5,17000,2,1,2,16,Medium
LJYIN,20,M,Lawyer,Widowed,PhD,85000,Urban,Mercedes,10,1.5,12000,2,4,3,24,Medium
VIKTV,57,F,Artist,Widowed,Bachelor,70000,Urban,Nissan,5,2.5,17000,2,3,1,31,High
DQGIN,49,M,Architect,Single,Master,45000,Suburban,Mercedes,7,3.5,8000,3,4,2,29,Medium
HXZQE,34,F,Artist,Widowed,Master,110000,Rural,Tesla,11,3.0,17000,0,1,1,2,Medium
FKRZS,64,M,Lawyer,Divorced,None,35000,Urban,Toyota,5,2.5,18000,3,3,0,1,High
XBHAN,31,M,Teacher,Married,None,55000,Suburban,Nissan,2,2.5,6000,2,0,0,20,Low
AYSYZ,39,F,Manager,Widowed,PhD,20000,Urban,Audi,8,3.5,7000,0,2,0,32,High
OMQCD,33,F,Student,Widowed,Bachelor,40000,Urban,Audi,7,2.0,9000,0,3,0,14,High
DYRWH,33,M,Engineer,Married,Master,75000,Rural,Tesla,6,2.0,19000,3,0,1,21,Low
KAFQY,23,F,Architect,Single,Master,90000,Urban,Nissan,2,3.5,10000,1,1,0,38,High
HVEAZ,35,M,Architect,Divorced,None,45000,Urban,Ford,1,1.5,13000,1,4,2,36,High
YJZPG,43,M,Manager,Single,Bachelor,20000,Suburban,Nissan,4,1.5,19000,3,1,1,5,Low
GERDN,29,F,Doctor,Single,PhD,130000,Urban,Nissan,5,3.0,8000,0,4,2,12,Low
GHWCF,29,M,Engineer,Divorced,PhD,50000,Urban,Honda,2,3.0,5000,0,1,2,37,Medium
MINMT,45,F,Student,Widowed,Master,30000,Suburban,Chevrolet,13,3.0,8000,0,0,3,23,Low
RKSJV,32,F,Architect,Married,Bachelor,55000,Suburban,Toyota,10,2.0,16000,3,3,2,33,Low
BIJOI,22,M,Manager,Married,Master,55000,Urban,Honda,8,2.0,6000,2,0,2,29,Low
DYDAY,20,F,Retired,Single,None,50000,Rural,Mercedes,10,1.5,10000,3,0,3,8,Medium
FFCDR,26,F,Retired,Divorced,PhD,145000,Rural,BMW,4,2.0,10000,3,2,3,8,Medium
HQJKV,59,M,Engineer,Widowed,None,135000,Suburban,Audi,5,1.5,15000,0,3,3,34,High
CSJBS,23,M,Manager,Married,PhD,145000,Rural,Audi,1,3.5,10000,2,2,2,23,Medium
XLFBI,30,M,Lawyer,Married,None,120000,Suburban,Toyota,2,1.5,8000,3,0,2,33,Low
FBKYE,53,M,Manager,Married,None,110000,Suburban,BMW,12,2.0,18000,3,2,2,4,Medium
TUPYO,53,M,Manager,Single,PhD,135000,Urban,Toyota,8,1.5,15000,2,4,3,10,Low
FFPQG,52,M,Engineer,Single,None,70000,Rural,Nissan,14,2.5,18000,0,2,2,6,Medium
RKNXT,46,F,Retired,Married,PhD,90000,Suburban,Honda,6,2.0,17000,2,1,1,22,Medium
GRCLR,36,M,Artist,Divorced,Master,45000,Urban,Honda,2,4.0,16000,2,4,1,3,High
